listing_id,link_url,listing_title,business_types,listing_type,property_type,sale_price,rental_price,rental_period,yearly_iptu,monthly_condo_fee,amenities,usable_area,bathrooms,bedrooms,parking_spaces,state,city,suburb,advertiser_name,portal,aquisition_date,area_m2,region,price_per_m2
2687011752,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-131m2-venda-RS1598122-id-2687011752/,ITAPEMA - Apartamento Padrão - Meia Praia,Venda,apartamento,UNIT,1598122.0,,<NA>,,,"[""POOL"", ""ELEVATOR"", ""PLAYGROUND"", ""PARTY_HALL""]",131,4,3,2,SC,Itapema,Meia Praia,Leonardo Batista,GRUPOZAP,2025-01-11 00:00:00.000,131.0,meia praia,12199.4
2697432835,https://www.vivareal.com.br/imovel/apartamento-3-quartos-castelo-branco-bairros-itapema-com-garagem-118m2-venda-RS1450000-id-2697432835/,Apartamento com 118 m² 3 suítes em Itapema - SC - REF. 9076,Venda,apartamento,UNIT,1450000.0,,<NA>,,,[],118,4,3,2,SC,Itapema,Meia Praia,JMARINHO IMÓVEIS,GRUPOZAP,2025-01-11 00:00:00.000,118.0,meia praia,12288.14
2612161501,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-125m2-venda-RS1500000-id-2612161501/,Apartamento 03 Suítes e 03 Vagas na Meia Praia,Venda,apartamento,UNIT,1500000.0,,<NA>,0.0,,"[""FURNISHED"", ""KITCHEN""]",125,4,3,3,SC,Itapema,Castelo Branco,CONFIARI INVESTIMENTOS IMOBILIÁRIOS,GRUPOZAP,2025-01-11 00:00:00.000,125.0,castelo branco,12000.0
2598271159,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS870000-id-2598271159/,Apartamento à venda de 2 quartos em Itapema SC,Venda,apartamento,UNIT,870000.0,,<NA>,800.0,350.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""BARBECUE_BALCONY"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""NEAR_ACCESS_ROADS"", ""RECREATION_AREA"", ""SOUNDPROOFING"", ""LARGE_WINDOW"", ""TOYS_PLACE"", ""SOLARIUM"", ""DISABLED_ACCESS"", ""GAMES_ROOM"", ""ADULT_POOL"", ""ELECTRONIC_GATE"", ""ENTRANCE_HALL""]",70,3,2,1,SC,Itapema,Morretes,PB IMÓVEIS,GRUPOZAP,2025-01-11 00:00:00.000,70.0,morretes,12428.57
2691331590,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-130m2-venda-RS2150000-id-2691331590/,"Apartamento 3 Suítes, 3 Vagas - Meia Praia - Itapema - SC",Venda,apartamento,UNIT,2150000.0,,<NA>,,,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""BICYCLES_PLACE"", ""BUILTIN_WARDROBE"", ""AMERICAN_KITCHEN"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""SPA"", ""ELECTRONIC_GATE""]",130,4,3,3,SC,Itapema,Andorinha,Adriano Ramos,GRUPOZAP,2025-01-11 00:00:00.000,130.0,andorinha,16538.46
2719046954,https://www.vivareal.com.br/imovel/apartamento-5-quartos-centro-bairros-itapema-com-garagem-470m2-venda-RS10500000-id-2719046954/,"Apartamento 5 suítes, 470 m² privativos, frente mar em Centro - Itapema - SC",Venda,apartamento,UNIT,10500000.0,,<NA>,4500.0,1750.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""PLAYGROUND"", ""PARTY_HALL"", ""INTERNET_ACCESS"", ""GAS_SHOWER"", ""CLOSET"", ""AMERICAN_KITCHEN"", ""LARGE_KITCHEN"", ""HIGH_CEILING_HEIGHT"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""SPA"", ""SAUNA"", ""ELECTRONIC_GATE"", ""INTEGRATED_ENVIRONMENTS"", ""BATHTUB"", ""WHIRLPOOL"", ""SEA_VIEW""]",470,6,5,4,SC,Itapema,Centro,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,470.0,centro,22340.43
2705744229,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-117m2-venda-RS1648500-id-2705744229/,"Apto novo e finamente mobiliado 117 m², 2 suítes + 1 dormitório, em Meia Praia - Itapema - SC",Venda,apartamento,UNIT,1648500.0,,<NA>,1375.0,590.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""GARDEN"", ""PLAYGROUND"", ""PARTY_HALL"", ""CONCIERGE_24H"", ""RECREATION_AREA"", ""AMERICAN_KITCHEN"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""SPA"", ""SAUNA"", ""COWORKING"", ""ELECTRONIC_GATE""]",117,3,3,2,SC,Itapema,Meia Praia,Airton Investimentos Imobiliários BC,GRUPOZAP,2025-01-11 00:00:00.000,117.0,meia praia,14089.74
2617641178,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-150m2-venda-RS3900000-id-2617641178/,"Apartamento 4 dormitórios para Venda em Itapema, CENTRO, 4 dormitórios, 4 suítes, 5 banheiros, 3 vag",Venda,apartamento,UNIT,3900000.0,,<NA>,0.0,0.0,"[""POOL"", ""GATED_COMMUNITY"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""PARTY_HALL"", ""NEAR_SCHOOL"", ""NEAR_SHOPPING_CENTER"", ""KITCHEN"", ""ADULT_GAME_ROOM"", ""SPA"", ""ELECTRONIC_GATE"", ""FITNESS_ROOM""]",150,5,4,3,SC,Itapema,Centro,INEZ JESUS NUNES LIMA,GRUPOZAP,2025-01-11 00:00:00.000,150.0,centro,26000.0
2702953872,https://www.vivareal.com.br/imovel/sobrado-4-quartos-morretes-bairros-itapema-com-garagem-300m2-venda-RS6500000-id-2702953872/,"ÓTIMA CHACARA COM ÁREA DE 3.582.70M², PARA MORADIA OU EVENTOS!!!",Venda,casa,UNIT,6500000.0,,<NA>,2000.0,0.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""SPORTS_COURT"", ""PARKING"", ""BICYCLES_PLACE"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""COWORKING"", ""ELECTRONIC_GATE""]",300,6,4,20,SC,Itapema,Sertão do Trombudo,Nei Costa,GRUPOZAP,2025-01-11 00:00:00.000,300.0,sertão do trombudo,21666.67
2766855415,https://www.vivareal.com.br/imovel/sobrado-3-quartos-casa-branca-bairros-itapema-com-garagem-149m2-venda-RS989000-id-2766855415/,Ótima casa Mobiliada com 03 dormitórios em Itapema!,Venda,casa,UNIT,989000.0,,<NA>,0.0,0.0,"[""BARBECUE_GRILL"", ""ALARM_SYSTEM"", ""FURNISHED""]",149,3,3,1,SC,Itapema,Casa Branca,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,149.0,casa branca,6637.58
2644816494,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-105m2-venda-RS1350000-id-2644816494/,ITAPEMA - Padrão - Meia Praia,Venda,apartamento,UNIT,1350000.0,,<NA>,,,"[""GYM"", ""SERVICE_AREA"", ""PLAYGROUND"", ""PARTY_HALL"", ""DINNER_ROOM"", ""ADULT_GAME_ROOM""]",105,2,3,2,SC,Itapema,Meia Praia,Otto House,GRUPOZAP,2025-01-11 00:00:00.000,105.0,meia praia,12857.14
2760827827,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-175m2-venda-RS1945000-id-2760827827/,"APARTAMENTO PARA VENDA COM TERRAÇO, TEM 175M², 200 MTS DO MAR EM MEIA PRAIA - ITAPEMA - SC",Venda,apartamento,UNIT,1945000.0,,<NA>,,,"[""POOL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARDEN"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""SPORTS_COURT"", ""RECREATION_AREA"", ""INTERNET_ACCESS"", ""DINNER_ROOM"", ""DISABLED_ACCESS"", ""INTEGRATED_ENVIRONMENTS"", ""HOT_TUB"", ""ADULT_POOL"", ""ELECTRONIC_GATE"", ""GAMES_ROOM"", ""MASSAGE"", ""SAUNA"", ""LAVABO"", ""PORCELAIN""]",175,4,3,2,SC,Itapema,Andorinha,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,175.0,andorinha,11114.29
1546305474,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-97m2-venda-RS1100000-id-1546305474/,Apartamento de 2 Suítes com Vista para o Mar e Montanhas,Venda,apartamento,UNIT,1100000.0,,<NA>,1000.0,292.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""BALCONY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARDEN"", ""PLAYGROUND"", ""BARBECUE_BALCONY"", ""PARTY_HALL"", ""RECREATION_AREA"", ""PLATED_GAS"", ""SANCA"", ""SOUNDPROOFING"", ""LARGE_WINDOW"", ""DINNER_ROOM"", ""LARGE_ROOM"", ""DISABLED_ACCESS"", ""ALUMINUM_WINDOW"", ""LAVABO"", ""PORCELAIN"", ""RAMP"", ""NATURAL_VENTILATION"", ""PANORAMIC_VIEW"", ""ENTRANCE_HALL"", ""ELECTRONIC_GATE"", ""SIDE_ENTRANCE"", ""MOUNTAIN_VIEW"", ""SEA_VIEW""]",97,3,2,2,SC,Itapema,Castelo Branco,MARCOS R,GRUPOZAP,2025-01-11 00:00:00.000,97.0,castelo branco,11340.21
2666979700,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-142m2-venda-RS2790000-id-2666979700/,CHATEAU UNIQUE 1402 - TORRE A,Venda,apartamento,UNIT,2790000.0,,<NA>,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""INTERNET_ACCESS"", ""KITCHEN"", ""INTERCOM"", ""ADULT_GAME_ROOM""]",142,4,3,3,SC,Itapema,Meia Praia,Scheeren & Silveira Imobiliaria LTDA,GRUPOZAP,2025-01-11 00:00:00.000,142.0,meia praia,19647.89
2613764899,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-123m2-venda-RS1450000-id-2613764899/,APARTAMENTO A VENDA EM MEIA PRAIA | 3 SUÍTES,Venda,apartamento,UNIT,1450000.0,,<NA>,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""KITCHEN"", ""HEATING"", ""ADULT_GAME_ROOM"", ""SAUNA"", ""NEAR_PUBLIC_TRANSPORT"", ""ESSENTIAL_PUBLIC_SERVICES""]",123,3,3,2,SC,Itapema,Meia Praia,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,123.0,meia praia,11788.62
2609061132,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-164m2-venda-RS2300000-id-2609061132/,Apartamento no Edifício Monaco Residence em Itapema,Venda,apartamento,UNIT,2300000.0,,<NA>,1.0,550.0,"[""DINNER_ROOM"", ""SERVICE_AREA"", ""BARBECUE_GRILL"", ""KITCHEN""]",164,5,4,3,SC,Itapema,Meia Praia,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,164.0,meia praia,14024.39
2766851231,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-103m2-venda-RS1399800-id-2766851231/,"Apartamento com VISTA MAR e 3 suítes à venda, 103 m² em Meia Praia - Itapema/SC",Venda,apartamento,UNIT,1399800.0,,<NA>,0.0,570.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GOURMET_BALCONY"", ""INTERCOM"", ""SEA_VIEW""]",103,4,3,3,SC,Itapema,Castelo Branco,LANA NEGOCIOS IMOBILIARIOS LTDA,GRUPOZAP,2025-01-11 00:00:00.000,103.0,castelo branco,13590.29
2761880214,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-80m2-venda-RS1200000-id-2761880214/,Apartamento - 2 dormitórios - 1 Suíte - localizado em Itapema / Meia Praia REF: DW462021,Venda,apartamento,UNIT,1200000.0,,<NA>,,,"[""ELEVATOR"", ""INTERCOM"", ""AIR_CONDITIONING"", ""BARBECUE_GRILL"", ""KITCHEN""]",80,2,2,2,SC,Itapema,Meia Praia,SOLLO48 LITORAL,GRUPOZAP,2025-01-11 00:00:00.000,80.0,meia praia,15000.0
2592489849,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-135m2-venda-RS1530000-id-2592489849/,Apartamento para venda tem 135 metros quadrados com 3 quartos em Meia Praia - Itapema - SC,Venda,apartamento,UNIT,1530000.0,,<NA>,1500.0,500.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""PLAYGROUND"", ""PARTY_HALL"", ""ADULT_POOL"", ""GAMES_ROOM"", ""ELECTRONIC_GATE""]",135,3,3,1,SC,Itapema,Andorinha,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,135.0,andorinha,11333.33
2763648539,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-125m2-venda-RS1550000-id-2763648539/,APARTAMENTO NOVO PRONTO PARA MORAR,Venda,apartamento,UNIT,1550000.0,,<NA>,,700.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""PLAYGROUND"", ""PARTY_HALL"", ""KITCHEN"", ""INTERCOM"", ""LARGE_WINDOW"", ""DINNER_ROOM"", ""DIGITAL_LOCKER""]",125,4,3,2,SC,Itapema,Castelo Branco,REDE MOI,GRUPOZAP,2025-01-11 00:00:00.000,125.0,castelo branco,12400.0
2702670796,https://www.vivareal.com.br/imovel/sobrado-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS550000-id-2702670796/,"SOBRADO COM 02 SUITES, ACEITA FINANCIAMENTO!!! Morretes",Venda,casa,UNIT,550000.0,,<NA>,500.0,0.0,"[""DISABLED_ACCESS"", ""BICYCLES_PLACE"", ""ELECTRONIC_GATE"", ""PETS_ALLOWED"", ""AIR_CONDITIONING""]",70,3,2,2,SC,Itapema,Morretes,Nei Costa,GRUPOZAP,2025-01-11 00:00:00.000,70.0,morretes,7857.14
2762331321,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-164m2-venda-RS1400000-id-2762331321/,Diferenciado - 3 dormitórios - 1 Suíte - localizado em Itapema / Meia Praia REF: DW462850,Venda,apartamento,UNIT,1400000.0,,<NA>,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""AIR_CONDITIONING"", ""GOURMET_BALCONY"", ""INTERNET_ACCESS"", ""KITCHEN"", ""INTERCOM"", ""DINNER_ROOM""]",164,3,3,2,SC,Itapema,Meia Praia,SOLLO48 LITORAL,GRUPOZAP,2025-01-11 00:00:00.000,164.0,meia praia,8536.59
2613245825,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-125m2-venda-RS1340000-id-2613245825/,"Apartamento 3 suítes, Meia Praia, Itapema SC",Venda,apartamento,UNIT,1340000.0,,<NA>,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""KITCHEN"", ""ESSENTIAL_PUBLIC_SERVICES"", ""ADULT_GAME_ROOM"", ""NEAR_PUBLIC_TRANSPORT""]",125,3,3,2,SC,Itapema,Castelo Branco,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,125.0,castelo branco,10720.0
2648244192,https://www.vivareal.com.br/imovel/casa-2-quartos-casa-branca-bairros-itapema-com-garagem-139m2-venda-RS730000-id-2648244192/,SOBRADO COM EXCELENTE LOCALIZAÇÃO EM ITAPEMA,Venda,casa,UNIT,730000.0,,<NA>,,,[],139,1,2,1,SC,Itapema,Casa Branca,Scheeren & Silveira Imobiliaria LTDA,GRUPOZAP,2025-01-11 00:00:00.000,139.0,casa branca,5251.8
2741975571,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-itapema-com-garagem-80m2-venda-RS950000-id-2741975571/,"Apartamento quadra mar, mobiliado . em Centro - Itapema - SC",Venda,apartamento,UNIT,950000.0,,<NA>,700.0,461.0,"[""PETS_ALLOWED"", ""AIR_CONDITIONING""]",80,3,2,2,SC,Itapema,Centro,SOFIS NEGÓCIOS IMOBILIÁRIOS,GRUPOZAP,2025-01-11 00:00:00.000,80.0,centro,11875.0
2764635017,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-142m2-venda-RS1800000-id-2764635017/,Apartamento no Edifício Nizuc Residence em Itapema,Venda,apartamento,UNIT,1800000.0,,<NA>,0.0,0.0,[],142,4,3,2,SC,Itapema,Meia Praia,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,142.0,meia praia,12676.06
2609060688,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-105m2-venda-RS973668-id-2609060688/,Apartamento no Edifício Residencial Morada Régia em Itapema,Venda,apartamento,UNIT,973668.0,,<NA>,1.0,503.0,"[""FURNISHED"", ""SERVICE_AREA"", ""KITCHEN""]",105,2,2,1,SC,Itapema,Castelo Branco,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,105.0,castelo branco,9273.03
2727819545,https://www.vivareal.com.br/imovel/casa-3-quartos-tabuleiro-dos-oliveiras-bairros-itapema-com-garagem-135m2-venda-RS895000-id-2727819545/,EXCELENTE OPORTUNIDADE,Venda,casa,UNIT,895000.0,,<NA>,,,"[""BALCONY"", ""KITCHEN"", ""FURNISHED"", ""SERVICE_AREA"", ""BARBECUE_GRILL""]",135,2,3,1,SC,Itapema,Tabuleiro dos Oliveiras,Scheeren & Silveira Imobiliaria LTDA,GRUPOZAP,2025-01-11 00:00:00.000,135.0,tabuleiro dos oliveiras,6629.63
2560637347,https://www.vivareal.com.br/imovel/sobrado-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS480000-id-2560637347/,"Sobrados 02 dorm., com 70M² Privativos, financiável!!! Morretes Itapema",Venda,casa,UNIT,480000.0,,<NA>,500.0,0.0,"[""BALCONY"", ""PETS_ALLOWED"", ""SERVICE_AREA"", ""BICYCLES_PLACE"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",70,2,2,1,SC,Itapema,Morretes,Nei Costa,GRUPOZAP,2025-01-11 00:00:00.000,70.0,morretes,6857.14
2754972400,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-112m2-venda-RS1199000-id-2754972400/,APARTAMENTO PARA VENDA COM 3 DOR SENDO UMA SUITE EM MEIA PRAIA - ITAPEMA - SC,Venda,apartamento,UNIT,1199000.0,,<NA>,1500.0,570.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""GARDEN"", ""SERVICE_AREA"", ""PLAYGROUND"", ""PARTY_HALL"", ""RECREATION_AREA"", ""INTERNET_ACCESS"", ""AMERICAN_KITCHEN"", ""ENTRANCE_HALL"", ""ADULT_POOL"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE"", ""LAVABO""]",112,2,3,2,SC,Itapema,Meia Praia,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,112.0,meia praia,10705.36
2593389870,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-202m2-venda-RS4890000-id-2593389870/,APARTAMENTO A VENDA NA QUADRA MAR DE MEIA PRAIA,Venda,apartamento,UNIT,4890000.0,,<NA>,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""KITCHEN"", ""HEATING"", ""ESSENTIAL_PUBLIC_SERVICES"", ""ADULT_GAME_ROOM"", ""NEAR_PUBLIC_TRANSPORT"", ""SAUNA""]",202,4,4,3,SC,Itapema,Meia Praia,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,202.0,meia praia,24207.92
2748231901,https://www.vivareal.com.br/imovel/cobertura-4-quartos-centro-bairros-itapema-com-garagem-262m2-venda-RS4843960-id-2748231901/,PENTHOUSE EM LOCALIZAÇÃO PRIVILEGIADA DE ITAPEMA!,Venda,apartamento,UNIT,4843960.0,,<NA>,0.0,0.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BACKYARD"", ""GOURMET_BALCONY"", ""SPORTS_COURT"", ""HOME_OFFICE"", ""INTERCOM""]",262,4,4,4,SC,Itapema,Centro,NB BROKERS IMOVEIS,GRUPOZAP,2025-01-11 00:00:00.000,262.0,centro,18488.4
2749233294,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-itapema-com-garagem-229m2-venda-RS8095000-id-2749233294/,"APARTAMENTO RESIDENCIAL em ITAPEMA - SC, CENTRO",Venda,apartamento,UNIT,8095000.0,,<NA>,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""GOURMET_SPACE"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""BICYCLES_PLACE"", ""INTERNET_ACCESS"", ""INTERCOM"", ""ARMORED_SECURITY_CABIN"", ""SAFETY_CIRCUIT"", ""SAUNA""]",229,5,4,3,SC,Itapema,Centro,CNZ CONSTRUTORA E IMOBILIARIA LTDA - EPP,GRUPOZAP,2025-01-11 00:00:00.000,229.0,centro,35349.34
2764633096,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-79m2-venda-RS890000-id-2764633096/,Apartamento no Edifício Maria's Residence em Itapema,Venda,apartamento,UNIT,890000.0,,<NA>,0.0,0.0,"[""DINNER_ROOM"", ""SERVICE_AREA"", ""KITCHEN"", ""FURNISHED""]",79,3,2,1,SC,Itapema,Morretes,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,79.0,morretes,11265.82
2760094099,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS750000-id-2760094099/,APARTAMENTO - MEIA PRAIA - SC,Venda,apartamento,UNIT,750000.0,,<NA>,2000.0,500.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""CONCIERGE_24H"", ""INTERNET_ACCESS"", ""HEATING"", ""SAFETY_CIRCUIT"", ""ADULT_GAME_ROOM""]",70,3,2,1,SC,Itapema,Meia Praia,Leardi Sao Jose 288 - CRECI: 54756F,GRUPOZAP,2025-01-11 00:00:00.000,70.0,meia praia,10714.29
2652784252,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-100m2-venda-RS1050000-id-2652784252/,BARBADAAAA!! Apto de 3 quartos MOBILIAD0 - 2a QUADRA MAR na Meia Praia - Itapema - SC,Venda,apartamento,UNIT,1050000.0,,<NA>,880.0,400.0,"[""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""GOURMET_BALCONY"", ""AMERICAN_KITCHEN"", ""ELECTRONIC_GATE""]",100,2,3,1,SC,Itapema,Meia Praia,Mariana Naegeli Soares,GRUPOZAP,2025-01-11 00:00:00.000,100.0,meia praia,10500.0
2607340722,https://www.vivareal.com.br/imovel/sobrado-2-quartos-morretes-bairros-itapema-com-garagem-85m2-venda-RS529000-id-2607340722/,Sobrado na Praia Itapema/SC,Venda,casa,UNIT,529000.0,,<NA>,700.0,0.0,"[""PETS_ALLOWED""]",85,1,2,1,SC,Itapema,Morretes,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,85.0,morretes,6223.53
2764975510,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-145m2-venda-RS1550000-id-2764975510/,"Apartamento à venda de 4 quartos em Meia Praia, Itapema",Venda,apartamento,UNIT,1550000.0,,<NA>,1000.0,690.0,"[""FURNISHED"", ""KITCHEN"", ""BALCONY"", ""LAUNDRY"", ""BARBECUE_GRILL""]",145,2,4,2,SC,Itapema,Andorinha,Rosemeire Francelino,GRUPOZAP,2025-01-11 00:00:00.000,145.0,andorinha,10689.66
2764978835,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-108m2-venda-RS1690000-id-2764978835/,"Apartamento à venda de 3 suítes, Mobiliado a 200 Metros do Mar em Meia Praia",Venda,apartamento,UNIT,1690000.0,,<NA>,1900.0,550.0,"[""BALCONY"", ""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""KITCHEN""]",108,4,3,2,SC,Itapema,Meia Praia,Rosemeire Francelino,GRUPOZAP,2025-01-11 00:00:00.000,108.0,meia praia,15648.15
